,Dependent_count,Months_on_book (Length of relationship with bansk[months]),Total_Relationship_Count (How many products with customer) ,Months_Inactive_12_mon (Card not used),Contacts_Count_12_mon (Number of contacts in 12 months),Credit_Limit,Total_Revolving_Bal (Balance unpaid at month end),Total_Amt_Chng_Q4_Q1(Ratio Q4/Q1),Total_Trans_Ct (Transaction Count 12 months),Total_Ct_Chng_Q4_Q1 (Change in the transaction amount Q4/Q1),Avg_Utilization_Ratio (Credit usage/Total Credit available),Gender_code,Education_Level_code,Marital_Status_code,Income_Category_code,Card_Category_code
6484,2,42,3,3,2,1438.3,0,0.061,42,0.077,0.0,0,3,1,4,0
6485,3,44,5,1,3,16794.0,1527,0.912,76,0.689,0.091,1,6,2,3,0
6486,3,32,3,1,3,12219.0,1462,0.558,69,0.605,0.12,1,6,1,1,0
6487,2,47,4,2,3,1804.0,1298,0.758,73,0.921,0.72,0,3,1,4,0
6488,2,36,6,3,2,2343.0,2066,0.72,69,0.917,0.882,0,6,1,4,0
6489,3,38,5,2,3,19724.0,0,0.644,82,0.673,0.0,1,4,2,3,0
6490,3,42,6,1,2,3949.0,1463,1.072,57,0.839,0.37,0,5,1,4,0
6491,0,36,1,3,4,1682.0,0,0.75,39,0.5,0.0,0,2,2,4,0
6492,1,35,4,3,3,1724.0,0,0.67,47,0.424,0.0,0,4,2,4,0
6493,3,41,3,3,2,2372.0,1148,0.872,80,0.818,0.484,0,1,1,4,0
6494,3,28,3,3,2,4642.0,1676,0.615,76,0.81,0.361,1,5,1,0,0
6495,4,30,5,3,3,2765.0,1211,0.736,58,0.706,0.438,0,0,2,1,0
6496,2,41,5,3,2,2555.0,1815,0.847,75,0.829,0.71,0,6,2,4,0
6497,3,40,3,2,2,3150.0,0,0.75,78,0.857,0.0,1,5,1,3,0
6498,2,36,6,3,2,2570.0,2107,0.651,83,0.766,0.82,0,2,1,4,0
6499,0,53,4,2,2,4386.0,2505,0.806,65,0.806,0.571,1,2,2,2,0
6500,4,37,4,3,2,2411.0,1797,0.607,63,0.5,0.745,1,5,1,4,0
6501,3,40,4,4,3,6397.0,0,0.632,56,0.556,0.0,1,2,0,4,0
6502,1,45,4,4,2,23958.0,2517,0.702,45,0.552,0.105,1,5,3,0,0
6503,3,42,5,2,3,2608.0,2455,0.886,85,0.889,0.941,0,2,2,4,0
6504,3,39,3,1,2,4409.0,1753,0.55,76,0.652,0.398,1,4,1,1,0
6505,2,39,3,2,2,10033.0,0,0.644,78,0.902,0.0,1,1,2,2,0
6506,2,36,4,3,1,1641.0,0,0.791,45,0.364,0.0,1,3,2,2,0
6507,2,45,4,1,3,2454.0,1610,1.036,79,0.795,0.656,0,3,2,4,0
6508,2,43,5,2,2,1978.0,0,0.641,83,0.844,0.0,0,3,1,4,0
6509,2,36,3,2,2,5464.0,887,0.554,81,0.62,0.162,1,4,1,2,0
6510,3,37,3,3,3,5951.0,0,0.742,84,0.867,0.0,1,3,2,2,0
6511,2,31,6,1,3,2381.0,1603,0.687,79,0.756,0.673,0,5,2,4,0
6512,4,38,3,2,2,11596.0,1258,0.426,67,0.675,0.108,1,4,0,2,0
6513,3,46,4,3,2,5162.0,984,0.842,72,0.895,0.191,0,4,2,1,0
6514,1,55,4,3,1,16312.0,520,0.806,68,0.659,0.032,0,5,2,5,0
6515,3,36,5,2,3,25276.0,0,0.849,38,0.583,0.0,1,3,2,2,3
6516,3,26,3,3,3,1939.0,1484,0.576,77,0.75,0.765,0,3,2,4,0
6517,2,36,5,3,3,2788.0,1826,0.521,67,0.595,0.655,0,1,0,1,0
6518,3,42,4,2,3,1438.3,1108,0.782,90,0.765,0.77,0,3,1,4,0
6519,0,36,6,1,4,2448.0,1969,0.713,84,0.75,0.804,0,6,1,4,0
6520,1,40,5,3,1,10317.0,642,0.553,60,0.875,0.062,0,0,1,5,0
6521,1,33,6,2,3,3119.0,2517,0.722,50,0.515,0.807,0,0,2,4,0
6522,4,36,6,2,2,2803.0,0,0.623,40,0.6,0.0,0,2,2,4,0
6523,4,30,3,2,1,2397.0,2151,0.839,68,0.744,0.897,0,2,3,4,0
6524,3,32,3,3,2,1693.0,1457,0.919,42,0.615,0.861,0,6,0,4,0
6525,2,36,4,3,2,2866.0,1882,0.803,84,0.826,0.657,1,2,1,3,0
6526,3,36,5,2,2,2498.0,1650,0.673,79,0.837,0.661,0,5,3,1,0
6527,4,23,6,1,3,1878.0,1024,0.76,74,0.897,0.545,0,0,0,4,0
6528,1,36,6,3,3,2712.0,2487,0.571,69,0.683,0.917,0,2,1,1,0
6529,2,38,6,3,3,34516.0,0,0.639,47,0.382,0.0,1,3,2,0,0
6530,3,29,6,1,1,6169.0,2517,1.117,71,0.69,0.408,0,2,1,1,0
6531,2,35,4,2,2,6205.0,2264,0.773,88,0.725,0.365,1,2,1,3,0
6532,2,36,4,3,3,1780.0,1541,0.839,93,0.722,0.866,0,6,3,4,0
6533,3,36,5,2,1,1438.3,0,0.646,65,0.625,0.0,0,3,1,4,0
6534,2,36,3,2,2,2811.0,2404,0.491,41,0.464,0.855,0,3,1,4,0
6535,1,53,5,6,2,7501.0,2517,0.663,49,0.531,0.336,0,6,2,4,0
6536,1,36,6,3,2,2856.0,2517,0.615,67,0.489,0.881,1,2,3,4,0
6537,3,22,4,2,2,29898.0,1414,0.453,68,0.7,0.047,1,6,2,3,0
6538,2,36,4,2,2,1939.0,685,0.421,84,0.68,0.353,1,2,1,2,0
6539,2,21,6,1,1,2965.0,1819,0.796,66,0.692,0.613,0,3,1,4,0
6540,4,25,6,2,1,2812.0,2029,0.634,74,0.762,0.722,0,6,2,4,0
6541,1,36,3,2,3,10031.0,0,0.238,29,0.074,0.0,0,2,2,5,0
6542,0,36,6,3,2,4049.0,0,0.567,73,0.659,0.0,1,2,0,1,0
6543,3,26,3,2,3,2669.0,0,0.67,31,0.722,0.0,0,2,2,1,0
6544,3,28,6,2,2,1951.0,0,0.772,45,0.731,0.0,0,0,2,4,0
6545,1,36,3,3,1,1528.0,0,0.669,77,0.833,0.0,0,2,2,1,0
6546,2,36,6,3,3,1438.3,455,0.626,50,0.562,0.316,0,3,1,4,0
6547,2,43,4,3,4,3143.0,0,0.764,37,0.321,0.0,1,6,1,2,0
6548,5,37,4,3,3,1438.3,725,0.715,79,0.795,0.504,0,3,3,4,0
6549,2,36,4,4,1,8406.0,0,0.743,75,0.63,0.0,1,6,2,1,0
6550,0,36,3,2,1,2242.0,888,0.661,81,0.558,0.396,0,3,3,4,0
6551,5,36,3,3,6,6538.0,0,0.556,33,0.571,0.0,1,2,0,2,0
6552,2,29,3,3,1,4710.0,1604,0.607,78,0.814,0.341,0,6,1,4,0
6553,1,41,4,1,3,13032.0,1701,0.904,77,0.878,0.131,1,2,2,0,0
6554,4,36,5,2,2,2225.0,0,0.611,85,0.771,0.0,0,3,1,4,0
6555,3,36,6,4,2,3143.0,2268,0.801,84,0.68,0.722,0,2,1,1,0
6556,2,44,6,1,3,5013.0,0,0.822,84,0.909,0.0,1,5,1,2,0
6557,0,50,6,0,1,3466.0,973,0.652,69,0.605,0.281,0,3,1,4,0
6558,2,18,5,3,3,1686.0,1206,0.767,68,0.511,0.715,0,2,1,4,0
6559,3,34,2,3,2,1689.0,0,0.202,37,0.276,0.0,0,6,0,1,0
6560,1,42,3,2,1,1626.0,0,0.783,78,1.053,0.0,1,2,1,1,0
6561,2,51,3,5,2,1614.0,0,0.241,38,0.357,0.0,0,5,2,4,0
6562,3,29,6,3,3,2429.0,1966,1.046,84,0.787,0.809,0,5,2,5,0
6563,2,15,4,2,1,1438.3,834,0.684,82,0.64,0.58,0,6,1,1,0
6564,4,30,5,2,2,17523.0,0,0.424,54,0.688,0.0,1,2,1,3,0
6565,2,43,3,4,1,2573.0,1760,0.676,93,0.824,0.684,0,0,1,4,0
6566,3,33,3,2,2,2900.0,2122,0.631,59,1.458,0.732,0,2,2,1,0
6567,2,36,4,5,1,2352.0,2176,0.857,93,0.755,0.925,0,4,2,4,0
6568,2,36,6,4,0,2212.0,1902,0.691,79,0.975,0.86,0,0,2,4,0
6569,2,36,4,3,2,9642.0,1431,0.561,33,0.571,0.148,1,0,2,3,0
6570,1,37,4,1,3,9257.0,0,0.722,72,0.895,0.0,1,3,1,0,0
6571,2,36,6,3,3,1731.0,0,0.529,46,1.0,0.0,0,6,2,4,0
6572,1,49,6,2,2,16929.0,1838,0.551,79,0.519,0.109,1,2,3,2,0
6573,2,39,6,4,2,3606.0,1862,0.689,92,0.804,0.516,1,0,1,3,0
6574,4,33,4,3,3,1714.0,0,0.849,71,0.919,0.0,1,5,2,1,0
6575,3,36,3,2,2,23512.0,1562,0.632,60,0.538,0.066,1,5,1,3,0
6576,3,35,3,3,2,1855.0,0,0.988,27,0.929,0.0,0,6,1,4,0
6577,3,34,4,3,1,1605.0,890,0.742,45,0.5,0.555,0,0,2,4,0
6578,3,36,3,3,3,2302.0,1593,0.671,49,0.324,0.692,0,2,1,4,0
6579,3,25,6,2,3,13546.0,1720,0.538,73,0.698,0.127,1,5,1,2,0
6580,4,44,5,3,3,2440.0,503,0.415,51,0.594,0.206,0,4,3,4,0
6581,1,30,5,6,2,2669.0,2397,0.807,65,0.585,0.898,0,2,2,4,0
6582,3,35,4,3,6,2402.0,628,0.689,48,0.6,0.261,0,6,2,4,0
6583,2,33,5,3,6,3001.0,0,0.74,39,0.444,0.0,0,6,2,1,0
6584,2,31,6,2,3,2552.0,2220,0.782,61,1.033,0.87,0,6,1,4,0
6585,3,34,3,6,2,2679.0,2214,1.036,81,0.841,0.826,0,6,1,4,0
6586,4,35,3,2,2,1502.0,0,0.739,61,0.794,0.0,0,3,2,4,0
6587,1,55,4,3,3,1438.3,0,0.573,81,0.723,0.0,0,2,3,1,0
6588,4,38,5,2,3,3331.0,1307,0.617,69,0.683,0.392,0,6,1,4,0
6589,1,19,3,2,1,1438.3,0,0.686,79,0.612,0.0,0,6,0,4,0
6590,2,39,3,2,3,2426.0,1589,0.87,82,0.822,0.655,0,6,2,4,0
6591,2,54,3,2,2,2791.0,2396,0.889,43,0.344,0.858,1,3,2,3,0
6592,2,43,5,2,2,18379.0,999,0.466,70,0.707,0.054,1,6,3,3,0
6593,2,34,6,3,1,3499.0,1759,0.635,67,0.558,0.503,1,1,1,0,0
6594,0,48,5,1,3,1438.3,0,0.653,83,0.729,0.0,0,0,2,4,0
6595,2,28,6,3,3,18295.0,0,0.625,70,0.75,0.0,1,2,1,0,0
6596,1,29,4,1,3,1568.0,995,0.908,76,0.81,0.635,0,2,2,4,0
6597,2,36,3,0,1,2712.0,1445,0.819,79,0.881,0.533,0,4,1,4,0
6598,5,41,5,3,1,34516.0,2517,0.553,50,0.786,0.073,1,4,2,0,3
6599,5,49,6,2,1,2177.0,1472,0.787,77,0.674,0.676,0,3,2,4,0
6600,2,34,3,3,1,2296.0,0,0.749,87,0.74,0.0,0,5,1,4,0
6601,3,35,5,3,3,2435.0,1595,0.691,88,0.66,0.655,0,4,1,4,0
6602,3,41,5,3,3,1495.0,691,0.705,42,0.556,0.462,0,2,0,4,0
6603,3,26,3,2,2,9220.0,0,0.733,32,0.6,0.0,1,1,2,0,0
6604,2,40,3,4,2,23128.0,1958,0.604,35,0.667,0.085,1,3,1,2,0
6605,2,37,3,0,1,4254.0,1204,0.538,93,0.691,0.283,0,1,2,4,0
6606,3,42,1,5,3,14897.0,0,0.489,53,0.606,0.0,0,6,2,1,0
6607,2,36,3,2,2,3554.0,0,0.929,82,0.783,0.0,0,5,2,4,0
6608,2,13,6,2,2,1798.0,833,0.882,84,0.787,0.463,0,3,1,4,0
6609,2,34,3,2,1,2429.0,1687,0.766,74,0.85,0.695,0,0,2,4,0
6610,4,39,3,1,1,2477.0,1480,0.826,77,0.974,0.597,0,2,0,1,0
6611,2,36,3,2,1,14304.0,699,0.549,73,0.521,0.049,0,5,0,5,0
6612,0,36,5,1,1,1536.0,801,0.944,74,0.897,0.521,0,3,2,4,0
6613,3,34,4,3,2,15370.0,686,0.81,71,1.029,0.045,0,3,3,5,0
6614,4,39,5,1,2,23981.0,1684,0.736,73,0.521,0.07,1,6,3,1,1
6615,3,38,5,1,1,6318.0,1397,0.517,86,0.755,0.221,1,6,2,2,0
6616,1,13,5,1,3,3558.0,816,0.77,71,0.578,0.229,0,2,2,5,0
6617,4,44,5,3,3,1677.0,0,0.835,45,0.324,0.0,0,2,3,4,0
6618,4,47,3,2,2,2734.0,2085,0.764,66,0.784,0.763,0,6,1,4,0
6619,2,36,5,3,1,2396.0,1663,0.645,70,0.667,0.694,0,2,1,1,0
6620,4,35,5,2,3,9852.0,2277,0.831,71,0.614,0.231,1,3,1,3,0
6621,4,30,5,3,3,1579.0,900,0.592,70,0.707,0.57,1,3,2,2,0
6622,3,37,3,2,3,1900.0,0,0.864,45,0.452,0.0,0,6,2,5,0
6623,2,28,6,2,1,1820.0,0,0.658,67,0.811,0.0,0,0,1,1,0
6624,1,39,5,1,1,2406.0,0,1.016,73,0.698,0.0,0,5,3,1,0
6625,0,47,5,1,3,4541.0,1037,0.825,44,0.467,0.228,1,6,1,2,0
6626,4,43,6,3,2,3124.0,2517,0.635,68,0.581,0.806,0,6,2,4,0
6627,2,26,6,3,1,2240.0,1664,0.691,80,0.6,0.743,0,2,2,4,0
6628,4,31,4,1,3,1773.0,882,0.68,84,0.615,0.497,0,5,1,1,0
6629,0,36,3,2,2,1674.0,752,0.963,57,0.966,0.449,0,2,1,4,0
6630,4,39,4,3,3,3257.0,0,0.757,85,0.848,0.0,0,2,1,5,0
6631,3,36,4,2,3,32611.0,1718,0.971,61,0.605,0.053,0,3,1,5,3
6632,3,38,5,1,2,3027.0,1671,0.934,77,0.925,0.552,0,2,0,4,0
6633,3,35,4,3,3,4210.0,0,1.027,58,0.933,0.0,0,2,2,4,0
6634,3,27,5,2,3,10931.0,2297,0.639,73,0.872,0.21,1,2,0,1,0
6635,3,43,5,1,3,34516.0,0,0.813,66,0.61,0.0,1,2,2,0,0
6636,0,36,3,2,1,2637.0,1009,0.574,83,0.729,0.383,0,1,2,1,0
6637,4,33,4,2,2,2899.0,1952,0.667,94,0.679,0.673,0,2,2,4,0
6638,2,26,3,2,3,1438.3,0,0.634,82,0.673,0.0,1,6,0,0,0
6639,0,56,6,1,3,1573.0,653,0.71,77,0.674,0.415,1,1,0,4,0
6640,3,37,4,2,1,6184.0,0,0.476,49,0.324,0.0,0,2,1,4,0
6641,0,35,5,1,2,34516.0,2332,0.8,82,0.745,0.068,1,0,1,0,3
6642,3,47,4,1,2,1822.0,1118,0.896,78,0.529,0.614,0,5,1,5,0
6643,2,29,6,3,0,2701.0,1839,0.765,80,0.778,0.681,0,6,2,4,0
6644,1,41,6,3,2,3654.0,0,0.63,44,0.467,0.0,0,3,3,4,0
6645,3,31,6,3,3,2626.0,1736,0.786,93,0.788,0.661,1,4,2,3,0
6646,1,36,4,3,3,1438.3,812,0.667,80,0.702,0.565,0,3,2,4,0
6647,4,42,4,0,3,13376.0,1633,0.98,63,1.172,0.122,0,2,2,5,0
6648,3,42,3,3,2,31636.0,2517,0.718,68,1.061,0.08,1,2,2,0,0
6649,1,26,5,2,2,3453.0,2517,0.585,68,0.789,0.729,1,6,1,4,0
6650,3,38,4,2,3,3889.0,2517,0.405,37,0.276,0.647,0,2,1,4,0
6651,4,36,6,2,3,2216.0,1800,0.751,83,0.694,0.812,0,4,3,1,0
6652,2,38,4,5,2,11434.0,0,0.84,83,0.844,0.0,1,5,1,3,0
6653,5,34,5,1,3,3146.0,808,0.711,66,0.784,0.257,0,2,1,5,0
6654,3,36,6,3,3,2790.0,2185,0.671,86,0.755,0.783,1,3,1,3,0
6655,4,36,3,6,3,4396.0,834,0.66,88,0.913,0.19,0,3,2,5,0
6656,0,50,5,2,2,14314.0,656,0.822,70,0.667,0.046,1,5,2,2,0
6657,2,30,4,3,2,1889.0,0,0.874,46,0.533,0.0,1,2,1,1,0
6658,1,31,5,2,1,1862.0,726,0.63,79,1.026,0.39,0,3,2,4,0
6659,0,39,5,2,2,2875.0,1671,0.923,88,0.692,0.581,1,3,1,1,0
6660,3,36,4,2,2,1763.0,0,0.896,43,0.536,0.0,0,3,1,4,0
6661,5,33,3,1,1,1438.3,883,0.708,63,0.853,0.614,0,2,1,1,0
6662,1,35,5,1,1,2623.0,2121,0.722,70,0.795,0.809,1,4,2,1,0
6663,2,53,3,0,2,1944.0,0,0.613,40,0.481,0.0,0,3,1,4,0
6664,3,36,6,4,3,1438.3,0,0.747,38,0.583,0.0,0,5,1,1,0
6665,1,34,3,1,1,2884.0,2517,0.693,87,0.74,0.873,0,2,2,5,0
6666,1,36,3,3,2,2936.0,1297,0.556,70,0.795,0.442,0,6,2,4,0
6667,3,23,5,3,2,5791.0,2517,0.69,64,0.641,0.435,1,2,1,1,0
6668,0,36,4,0,1,1438.3,682,0.713,63,1.172,0.474,1,2,2,1,0
6669,4,44,3,1,1,1912.0,0,0.783,98,0.719,0.0,0,1,2,4,0
6670,2,25,5,3,1,3288.0,2495,0.805,83,0.886,0.759,0,6,2,5,0
6671,2,38,6,2,3,4382.0,0,0.714,34,0.417,0.0,0,6,1,5,0
6672,3,40,5,1,3,3595.0,1087,0.528,71,0.919,0.302,0,2,1,5,0
6673,4,26,4,2,2,3159.0,0,0.916,46,0.353,0.0,0,2,1,4,0
6674,3,28,5,3,2,5393.0,2509,0.679,102,0.729,0.465,0,5,3,5,0
6675,2,28,3,2,3,12222.0,0,0.861,63,0.537,0.0,1,2,3,3,0
6676,5,36,3,2,2,1438.3,0,0.644,65,0.477,0.0,1,2,2,4,0
6677,3,29,3,2,2,3429.0,0,0.637,85,0.771,0.0,1,2,1,2,0
6678,3,36,4,2,1,12618.0,1585,0.586,82,0.864,0.126,1,5,2,3,0
6679,3,40,5,2,2,6049.0,796,0.821,71,0.511,0.132,0,5,1,4,0
6680,1,23,4,3,3,2533.0,0,0.998,74,0.947,0.0,0,2,2,4,0
6681,1,35,4,4,2,2411.0,1379,0.869,79,0.717,0.572,0,2,2,5,0
6682,4,35,5,3,2,2001.0,0,0.791,82,0.64,0.0,1,0,0,2,0
6683,2,36,4,6,2,2042.0,1359,0.796,73,0.973,0.666,0,2,2,5,0
6684,2,41,3,3,2,2527.0,1030,0.714,43,0.387,0.408,1,5,1,2,0
6685,1,35,5,2,2,1438.3,0,0.681,71,0.919,0.0,1,6,1,4,0
6686,4,38,6,3,2,13816.0,955,0.699,73,0.659,0.069,0,4,1,5,0
6687,1,33,4,2,1,2256.0,0,0.713,92,0.878,0.0,0,4,2,4,0
6688,5,36,6,2,2,34516.0,2019,0.614,72,0.532,0.058,0,3,1,5,3
6689,3,36,6,1,0,6400.0,1979,0.696,91,0.685,0.309,1,4,1,3,0
6690,4,42,5,3,2,1816.0,0,0.664,78,0.773,0.0,0,2,1,5,0
6691,2,29,6,2,3,3347.0,2240,0.898,85,0.735,0.669,0,1,2,1,0
6692,1,43,6,2,2,2705.0,1581,0.851,81,0.841,0.584,0,3,2,4,0
6693,1,36,4,1,2,2043.0,1590,0.618,68,0.619,0.778,0,2,1,1,0
6694,3,36,4,2,2,1912.0,1281,0.693,79,0.717,0.67,0,3,2,1,0
6695,3,39,3,2,2,3028.0,1339,0.843,64,0.684,0.442,0,4,0,1,0
6696,5,35,5,4,3,1514.0,745,0.694,69,0.683,0.492,0,3,1,4,0
6697,2,43,6,3,3,1438.3,0,0.816,89,0.816,0.0,0,6,2,4,0
6698,1,42,5,3,3,3103.0,2517,0.881,80,1.0,0.811,0,5,1,4,0
6699,2,47,5,1,2,2504.0,1915,0.897,86,0.654,0.765,0,1,0,4,0
6700,1,42,5,2,3,3674.0,2517,0.854,45,0.731,0.685,0,3,1,5,0
6701,1,44,6,1,3,2916.0,0,0.792,72,0.714,0.0,1,2,1,3,0
6702,1,45,5,2,3,1633.0,0,0.725,75,0.667,0.0,0,5,2,4,0
6703,2,49,5,3,2,5466.0,0,0.587,79,0.881,0.0,1,5,2,3,0
6704,2,34,3,1,3,2032.0,1008,0.879,86,0.83,0.496,0,3,1,1,0
6705,0,36,6,1,3,3933.0,0,0.884,54,0.688,0.0,1,5,2,2,0
6706,3,45,5,2,2,21328.0,0,0.783,76,0.949,0.0,1,5,3,3,0
6707,4,36,3,1,3,3562.0,2107,0.394,90,0.667,0.592,0,2,2,4,0
6708,2,34,3,3,1,2069.0,550,0.783,43,0.433,0.266,0,3,2,5,0
6709,3,31,5,2,2,3534.0,0,0.536,66,0.784,0.0,1,2,2,0,0
6710,3,46,5,3,3,2402.0,1892,0.645,76,0.81,0.788,0,5,1,1,0
6711,2,47,3,2,2,3136.0,2138,0.699,80,0.739,0.682,0,5,1,5,0
6712,1,52,4,2,3,2802.0,2517,0.664,81,0.723,0.898,0,5,0,1,0
6713,4,40,4,1,3,2315.0,1336,0.771,65,0.667,0.577,0,5,1,5,0
6714,3,35,5,2,2,11238.0,2336,0.911,70,0.892,0.208,0,0,3,5,0
6715,0,29,3,3,3,1460.0,0,0.738,36,0.5,0.0,1,2,1,2,0
6716,1,44,3,1,2,2602.0,1612,0.906,85,0.735,0.62,0,2,1,4,0
6717,2,36,3,3,3,4225.0,2517,0.662,43,0.387,0.596,1,2,2,4,0
6718,4,48,4,2,1,2576.0,1678,0.771,86,0.72,0.651,0,4,2,1,0
6719,4,36,4,3,3,1931.0,0,0.695,46,0.394,0.0,0,2,1,5,0
6720,3,40,3,4,2,2344.0,0,0.412,31,0.409,0.0,1,4,2,1,0
6721,1,36,6,3,2,7270.0,1835,0.86,69,0.917,0.252,0,6,3,5,0
6722,2,34,4,2,2,2395.0,1437,0.787,82,0.822,0.6,0,3,2,4,0
6723,4,43,4,3,2,2835.0,2292,0.732,79,0.756,0.808,0,5,2,4,0
6724,0,49,4,1,1,1540.0,796,0.805,56,0.697,0.517,0,6,2,1,0
6725,2,34,6,1,3,3017.0,0,0.702,72,0.636,0.0,0,5,1,5,0
6726,1,36,4,2,3,1438.3,0,0.851,71,1.088,0.0,0,2,1,4,0
6727,1,32,3,3,2,1438.3,0,0.718,65,0.757,0.0,0,1,2,1,0
6728,1,50,4,3,2,1584.0,1311,0.867,73,0.78,0.828,0,2,1,4,0
6729,2,35,6,1,3,2676.0,2157,0.901,69,0.605,0.806,1,2,2,1,0
6730,2,50,5,2,2,5084.0,1683,0.923,55,0.774,0.331,0,6,0,1,0
6731,3,33,5,3,3,1764.0,0,0.552,57,0.839,0.0,0,2,2,4,0
6732,0,46,6,2,2,23925.0,1494,0.704,55,0.719,0.062,1,6,3,2,0
6733,3,36,3,3,3,2886.0,2517,0.841,89,0.618,0.872,0,2,1,5,0
6734,3,28,6,2,3,6720.0,2143,0.814,85,0.735,0.319,0,3,3,5,0
6735,4,34,4,3,2,15569.0,1554,0.436,73,0.78,0.1,0,3,2,4,1
6736,3,36,3,3,3,1565.0,944,0.872,73,1.147,0.603,0,2,1,1,0
6737,5,35,3,2,2,5947.0,995,0.724,90,0.765,0.167,1,3,2,2,0
6738,3,37,6,3,3,18821.0,774,0.586,75,0.562,0.041,1,2,1,2,0
6739,3,44,6,3,4,1544.0,0,0.315,35,0.4,0.0,0,2,1,1,0
6740,2,36,3,2,2,1755.0,0,0.77,73,0.553,0.0,0,5,1,4,0
6741,4,36,3,3,3,1438.3,666,0.675,90,0.667,0.463,0,2,1,4,0
6742,2,46,3,5,2,2153.0,0,0.766,69,0.971,0.0,0,0,2,4,0
6743,3,36,6,3,3,1684.0,0,0.557,45,0.607,0.0,0,5,1,4,0
6744,3,40,3,4,3,5662.0,1952,0.519,61,0.525,0.345,1,6,2,1,0
6745,5,38,4,5,2,2799.0,2412,0.877,91,0.75,0.862,0,2,2,4,0
6746,3,52,4,5,3,12398.0,0,0.785,93,0.788,0.0,1,6,1,0,0
6747,2,27,4,1,3,4461.0,900,0.587,77,0.791,0.202,1,4,2,1,0
6748,1,44,6,5,2,2597.0,1871,0.899,69,0.725,0.72,0,4,0,1,0
6749,3,49,6,4,3,9733.0,863,0.892,71,0.543,0.089,0,5,2,5,0
6750,2,45,4,3,1,2261.0,1127,0.814,68,0.789,0.498,0,2,1,4,0
6751,3,36,5,3,3,2822.0,0,0.681,74,0.85,0.0,0,3,1,4,0
6752,3,30,5,2,2,8793.0,918,0.471,64,0.684,0.104,0,3,3,4,0
6753,0,36,5,4,3,5843.0,1162,0.765,67,0.811,0.199,0,2,1,5,0
6754,4,34,5,5,2,3322.0,2517,0.789,86,0.911,0.758,0,3,2,4,0
6755,1,48,5,3,3,2036.0,1716,0.69,75,0.744,0.843,0,3,1,4,0
6756,0,13,3,2,2,2387.0,0,0.639,66,0.65,0.0,0,6,2,4,0
6757,4,33,5,4,3,1884.0,1216,0.945,85,0.735,0.645,0,0,3,4,0
6758,3,36,5,3,3,3747.0,2268,0.709,87,0.74,0.605,0,5,2,4,0
6759,1,51,5,4,2,2220.0,1240,0.906,78,0.95,0.559,0,5,1,4,0
6760,2,36,5,4,1,2428.0,2005,0.835,68,0.659,0.826,0,0,1,1,0
6761,3,36,4,2,3,1438.3,0,0.58,51,0.457,0.0,0,6,1,1,0
6762,4,35,3,5,2,1850.0,621,0.682,74,0.682,0.336,0,4,2,1,0
6763,2,41,6,3,1,16002.0,2076,0.293,52,1.167,0.13,0,2,1,1,3
6764,2,39,4,3,3,1438.3,0,0.72,41,0.519,0.0,0,6,3,4,0
6765,1,36,6,5,1,5222.0,2517,0.569,81,0.588,0.482,0,3,3,4,0
6766,2,34,4,5,2,1438.3,859,0.808,72,0.674,0.597,0,2,1,4,0
6767,0,56,6,3,3,2582.0,1528,0.771,67,0.457,0.592,0,6,2,4,0
6768,3,34,4,5,2,1533.0,728,0.906,83,0.766,0.475,0,2,1,1,0
6769,3,41,5,4,1,1438.3,0,0.796,72,1.118,0.0,0,2,1,4,0
6770,1,42,4,4,2,5763.0,0,0.615,48,0.714,0.0,1,6,0,3,0
6771,3,42,6,4,2,1910.0,1431,0.851,82,0.745,0.749,0,5,2,5,0
6772,0,37,4,3,2,1515.0,996,0.558,89,0.854,0.657,0,6,1,4,0
6773,2,44,3,4,2,1538.0,666,0.642,64,0.684,0.433,1,2,2,1,0
6774,4,40,6,5,3,1572.0,874,0.947,80,0.739,0.556,0,2,2,1,0
6775,4,36,3,5,1,1438.3,1055,0.809,78,0.472,0.734,0,5,1,4,0
6776,3,46,6,5,3,2814.0,2162,0.588,88,0.833,0.768,0,2,1,4,0
6777,5,36,5,3,3,1495.0,0,0.686,70,0.628,0.0,0,4,1,4,0
6778,2,36,5,3,2,1959.0,662,0.888,52,0.793,0.338,0,2,1,1,0
6779,1,53,5,5,3,2903.0,1251,0.879,76,0.727,0.431,0,2,0,4,0
6780,3,35,6,5,2,4543.0,1028,0.799,77,0.571,0.226,0,5,2,1,0
6781,1,33,4,4,3,3119.0,1328,0.967,82,0.673,0.426,0,0,1,5,0
6782,1,29,4,3,3,17506.0,1979,0.447,73,0.659,0.113,1,5,3,3,0
6783,2,43,3,3,2,1438.3,910,0.66,44,0.467,0.633,0,6,1,4,0
6784,2,41,3,5,2,3128.0,749,0.598,59,0.735,0.239,0,5,1,5,0
6785,2,26,3,2,2,5956.0,2517,0.877,46,0.484,0.423,0,3,2,5,0
6786,4,35,3,3,2,4177.0,2094,0.466,66,0.65,0.501,1,6,3,4,0
6787,2,48,6,4,3,13457.0,1044,0.722,66,0.737,0.078,1,6,2,3,0
6788,4,37,6,5,1,1535.0,0,0.77,76,0.81,0.0,1,0,0,3,0
6789,3,36,4,3,3,3203.0,2366,0.665,82,0.783,0.739,0,2,1,4,0
6790,2,36,5,2,3,2092.0,0,0.422,33,0.269,0.0,0,2,0,4,0
6791,3,36,6,5,3,2420.0,1223,0.718,82,0.783,0.505,0,2,1,4,0
